"fecha_vigencia","precio","provincia","localidad","direccion"
2023-12-08 13:00:00,430,"MENDOZA","SAN JOSE","MITRE 1473"
2023-12-13 22:00:00,599,"MENDOZA","SAN JOSE","MITRE 1473"
2023-12-13 22:00:00,599,"MENDOZA","SAN JOSE","MITRE 1473"
2024-02-01,878,"BUENOS AIRES","JUNIN","Dr. Bto. de Miguel Nº 799"
2024-02-01,878,"BUENOS AIRES","JUNIN","Dr. Bto. de Miguel Nº 799"
2024-04-01,988,"BUENOS AIRES","JUNIN","Dr. Bto. de Miguel Nº 799"
2024-04-01,988,"BUENOS AIRES","JUNIN","Dr. Bto. de Miguel Nº 799"
2024-05-01,1027,"BUENOS AIRES","JUNIN","Dr. Bto. de Miguel Nº 799"
2024-05-01,1027,"BUENOS AIRES","JUNIN","Dr. Bto. de Miguel Nº 799"
2024-06-01,1069,"BUENOS AIRES","JUNIN","Dr. Bto. de Miguel Nº 799"
2024-06-01,1069,"BUENOS AIRES","JUNIN","Dr. Bto. de Miguel Nº 799"
2024-07-01,1101,"BUENOS AIRES","JUNIN","Dr. Bto. de Miguel Nº 799"
2024-07-01,1101,"BUENOS AIRES","JUNIN","Dr. Bto. de Miguel Nº 799"
2024-03-02,944,"BUENOS AIRES","JUNIN","Dr. Bto. de Miguel Nº 799"
2024-03-02,944,"BUENOS AIRES","JUNIN","Dr. Bto. de Miguel Nº 799"
2024-01-03 09:00:00,822,"BUENOS AIRES","JUNIN","Dr. Bto. de Miguel Nº 799"
2024-01-03 09:00:00,822,"BUENOS AIRES","JUNIN","Dr. Bto. de Miguel Nº 799"
2024-01-04,825,"BUENOS AIRES","JUNIN","Dr. Bto. de Miguel Nº 799"
2024-01-04,825,"BUENOS AIRES","JUNIN","Dr. Bto. de Miguel Nº 799"
2023-12-08 13:00:00,471,"BUENOS AIRES","JUNIN","Dr. Bto. de Miguel Nº 799"
2023-12-08 13:00:00,471,"BUENOS AIRES","JUNIN","Dr. Bto. de Miguel Nº 799"
2023-12-13 22:00:00,652,"BUENOS AIRES","JUNIN","Dr. Bto. de Miguel Nº 799"
2023-12-13 22:00:00,652,"BUENOS AIRES","JUNIN","Dr. Bto. de Miguel Nº 799"
2024-02-01,858,"CORDOBA","CORDOBA","AGUSTIN GARZON 2717"
2024-02-01,858,"CORDOBA","CORDOBA","AGUSTIN GARZON 2717"
2024-04-01,966,"CORDOBA","CORDOBA","AGUSTIN GARZON 2717"
2024-04-01,966,"CORDOBA","CORDOBA","AGUSTIN GARZON 2717"
2024-05-01,1005,"CORDOBA","CORDOBA","AGUSTIN GARZON 2717"
2024-05-01,1005,"CORDOBA","CORDOBA","AGUSTIN GARZON 2717"
2024-06-01,1046,"CORDOBA","CORDOBA","AGUSTIN GARZON 2717"
2024-06-01,1046,"CORDOBA","CORDOBA","AGUSTIN GARZON 2717"
2024-07-01,1077,"CORDOBA","CORDOBA","AGUSTIN GARZON 2717"
2024-07-01,1077,"CORDOBA","CORDOBA","AGUSTIN GARZON 2717"
2024-03-02,923,"CORDOBA","CORDOBA","AGUSTIN GARZON 2717"
2024-03-02,923,"CORDOBA","CORDOBA","AGUSTIN GARZON 2717"
2024-01-03 09:00:00,806,"CORDOBA","CORDOBA","AGUSTIN GARZON 2717"
2024-01-03 09:00:00,806,"CORDOBA","CORDOBA","AGUSTIN GARZON 2717"
2023-12-08 13:00:00,463,"CORDOBA","CORDOBA","AGUSTIN GARZON 2717"
2023-12-08 13:00:00,463,"CORDOBA","CORDOBA","AGUSTIN GARZON 2717"
2023-12-13 22:00:00,639,"CORDOBA","CORDOBA","AGUSTIN GARZON 2717"
2023-12-13 22:00:00,639,"CORDOBA","CORDOBA","AGUSTIN GARZON 2717"
2024-02-01,858,"SANTA FE","URANGA","SAN MARTÍN 714"
2024-02-01,858,"SANTA FE","URANGA","SAN MARTÍN 714"
2024-04-01,966,"SANTA FE","URANGA","SAN MARTÍN 714"
2024-04-01,966,"SANTA FE","URANGA","SAN MARTÍN 714"
2024-05-01,1005,"SANTA FE","URANGA","SAN MARTÍN 714"
2024-05-01,1005,"SANTA FE","URANGA","SAN MARTÍN 714"
2024-06-01,1046,"SANTA FE","URANGA","SAN MARTÍN 714"
2024-06-01,1046,"SANTA FE","URANGA","SAN MARTÍN 714"
2024-07-01,1077,"SANTA FE","URANGA","SAN MARTÍN 714"
2024-07-01,1077,"SANTA FE","URANGA","SAN MARTÍN 714"
2024-03-02,923,"SANTA FE","URANGA","SAN MARTÍN 714"
2024-03-02,923,"SANTA FE","URANGA","SAN MARTÍN 714"
2024-01-03 09:00:00,806,"SANTA FE","URANGA","SAN MARTÍN 714"
2024-01-03 09:00:00,806,"SANTA FE","URANGA","SAN MARTÍN 714"
2023-12-08 13:00:00,470,"SANTA FE","URANGA","SAN MARTÍN 714"
2023-12-08 13:00:00,470,"SANTA FE","URANGA","SAN MARTÍN 714"
2023-12-13 22:00:00,639,"SANTA FE","URANGA","SAN MARTÍN 714"
2023-12-13 22:00:00,639,"SANTA FE","URANGA","SAN MARTÍN 714"
2024-02-01,858,"CHACO","CNEL. DUGRATY","COLON Y NECOCHEA"
2024-02-01,858,"CHACO","CNEL. DUGRATY","COLON Y NECOCHEA"
2024-04-01,966,"CHACO","CNEL. DUGRATY","COLON Y NECOCHEA"
2024-04-01,966,"CHACO","CNEL. DUGRATY","COLON Y NECOCHEA"
2024-05-01,1005,"CHACO","CNEL. DUGRATY","COLON Y NECOCHEA"
2024-05-01,1005,"CHACO","CNEL. DUGRATY","COLON Y NECOCHEA"
2024-06-01,1046,"CHACO","CNEL. DUGRATY","COLON Y NECOCHEA"
2024-06-01,1046,"CHACO","CNEL. DUGRATY","COLON Y NECOCHEA"
2024-07-01,1077,"CHACO","CNEL. DUGRATY","COLON Y NECOCHEA"
2024-07-01,1077,"CHACO","CNEL. DUGRATY","COLON Y NECOCHEA"
2024-03-02,923,"CHACO","CNEL. DUGRATY","COLON Y NECOCHEA"
2024-03-02,923,"CHACO","CNEL. DUGRATY","COLON Y NECOCHEA"
2024-01-03 09:00:00,806,"CHACO","CNEL. DUGRATY","COLON Y NECOCHEA"
2024-01-03 09:00:00,806,"CHACO","CNEL. DUGRATY","COLON Y NECOCHEA"
2023-12-08 13:00:00,469,"CHACO","CNEL. DUGRATY","COLON Y NECOCHEA"
2023-12-08 13:00:00,469,"CHACO","CNEL. DUGRATY","COLON Y NECOCHEA"
2023-12-13 22:00:00,639,"CHACO","CNEL. DUGRATY","COLON Y NECOCHEA"
2023-12-13 22:00:00,639,"CHACO","CNEL. DUGRATY","COLON Y NECOCHEA"
2024-02-01,871,"BUENOS AIRES","BARADERO","MARTIN DE GAINZA 2499"
2024-02-01,871,"BUENOS AIRES","BARADERO","MARTIN DE GAINZA 2499"
2024-04-01,981,"BUENOS AIRES","BARADERO","MARTIN DE GAINZA 2499"
2024-04-01,981,"BUENOS AIRES","BARADERO","MARTIN DE GAINZA 2499"
2024-05-01,1020,"BUENOS AIRES","BARADERO","MARTIN DE GAINZA 2499"
2024-05-01,1020,"BUENOS AIRES","BARADERO","MARTIN DE GAINZA 2499"
2024-06-01,1061,"BUENOS AIRES","BARADERO","MARTIN DE GAINZA 2499"
2024-06-01,1061,"BUENOS AIRES","BARADERO","MARTIN DE GAINZA 2499"
2024-07-01,1093,"BUENOS AIRES","BARADERO","MARTIN DE GAINZA 2499"
2024-07-01,1093,"BUENOS AIRES","BARADERO","MARTIN DE GAINZA 2499"
2024-03-02,937,"BUENOS AIRES","BARADERO","MARTIN DE GAINZA 2499"
2024-03-02,937,"BUENOS AIRES","BARADERO","MARTIN DE GAINZA 2499"
2024-01-03 09:00:00,818,"BUENOS AIRES","BARADERO","MARTIN DE GAINZA 2499"
2024-01-03 09:00:00,818,"BUENOS AIRES","BARADERO","MARTIN DE GAINZA 2499"
2023-12-08 13:00:00,461,"BUENOS AIRES","BARADERO","MARTIN DE GAINZA 2499"
2023-12-08 13:00:00,461,"BUENOS AIRES","BARADERO","MARTIN DE GAINZA 2499"
2023-12-13 22:00:00,649,"BUENOS AIRES","BARADERO","MARTIN DE GAINZA 2499"
2023-12-13 22:00:00,649,"BUENOS AIRES","BARADERO","MARTIN DE GAINZA 2499"
2024-02-01,829,"CATAMARCA","VALLE VIEJO","Ruta Nacional Nª 38 km 587"
2024-02-01,829,"CATAMARCA","VALLE VIEJO","Ruta Nacional Nª 38 km 587"
2024-04-01,934,"CATAMARCA","VALLE VIEJO","Ruta Nacional Nª 38 km 587"
2024-04-01,934,"CATAMARCA","VALLE VIEJO","Ruta Nacional Nª 38 km 587"
2024-05-01,971,"CATAMARCA","VALLE VIEJO","Ruta Nacional Nª 38 km 587"
2024-05-01,971,"CATAMARCA","VALLE VIEJO","Ruta Nacional Nª 38 km 587"
2024-06-01,1010,"CATAMARCA","VALLE VIEJO","Ruta Nacional Nª 38 km 587"
2024-06-01,1010,"CATAMARCA","VALLE VIEJO","Ruta Nacional Nª 38 km 587"
2024-07-01,1040,"CATAMARCA","VALLE VIEJO","Ruta Nacional Nª 38 km 587"
2024-07-01,1040,"CATAMARCA","VALLE VIEJO","Ruta Nacional Nª 38 km 587"
2024-03-02,892,"CATAMARCA","VALLE VIEJO","Ruta Nacional Nª 38 km 587"
2024-03-02,892,"CATAMARCA","VALLE VIEJO","Ruta Nacional Nª 38 km 587"
2024-01-03 09:00:00,779,"CATAMARCA","VALLE VIEJO","Ruta Nacional Nª 38 km 587"
2024-01-03 09:00:00,779,"CATAMARCA","VALLE VIEJO","Ruta Nacional Nª 38 km 587"
2023-12-08 13:00:00,442,"CATAMARCA","VALLE VIEJO","Ruta Nacional Nª 38 km 587"
2023-12-08 13:00:00,442,"CATAMARCA","VALLE VIEJO","Ruta Nacional Nª 38 km 587"
2023-12-13 22:00:00,618,"CATAMARCA","VALLE VIEJO","Ruta Nacional Nª 38 km 587"
2023-12-13 22:00:00,618,"CATAMARCA","VALLE VIEJO","Ruta Nacional Nª 38 km 587"
2024-02-01,858,"CHACO","TRES ISLETAS","AVDA. PTE. PERÓN Y CABRAL"
2024-02-01,858,"CHACO","TRES ISLETAS","AVDA. PTE. PERÓN Y CABRAL"
2024-04-01,966,"CHACO","TRES ISLETAS","AVDA. PTE. PERÓN Y CABRAL"
2024-04-01,966,"CHACO","TRES ISLETAS","AVDA. PTE. PERÓN Y CABRAL"
2024-05-01,1005,"CHACO","TRES ISLETAS","AVDA. PTE. PERÓN Y CABRAL"
2024-05-01,1005,"CHACO","TRES ISLETAS","AVDA. PTE. PERÓN Y CABRAL"
2024-06-01,1046,"CHACO","TRES ISLETAS","AVDA. PTE. PERÓN Y CABRAL"
2024-06-01,1046,"CHACO","TRES ISLETAS","AVDA. PTE. PERÓN Y CABRAL"
2024-07-01,1077,"CHACO","TRES ISLETAS","AVDA. PTE. PERÓN Y CABRAL"
2024-07-01,1077,"CHACO","TRES ISLETAS","AVDA. PTE. PERÓN Y CABRAL"
2024-03-02,923,"CHACO","TRES ISLETAS","AVDA. PTE. PERÓN Y CABRAL"
2024-03-02,923,"CHACO","TRES ISLETAS","AVDA. PTE. PERÓN Y CABRAL"
2024-01-03 09:00:00,806,"CHACO","TRES ISLETAS","AVDA. PTE. PERÓN Y CABRAL"
2024-01-03 09:00:00,806,"CHACO","TRES ISLETAS","AVDA. PTE. PERÓN Y CABRAL"
2023-12-08 13:00:00,469,"CHACO","TRES ISLETAS","AVDA. PTE. PERÓN Y CABRAL"
2023-12-08 13:00:00,469,"CHACO","TRES ISLETAS","AVDA. PTE. PERÓN Y CABRAL"
2023-12-13 22:00:00,639,"CHACO","TRES ISLETAS","AVDA. PTE. PERÓN Y CABRAL"
2023-12-13 22:00:00,639,"CHACO","TRES ISLETAS","AVDA. PTE. PERÓN Y CABRAL"
2024-02-01,839,"SAN JUAN","9 DE JULIO","DIAG. SAN MARTIN 1285"
2024-02-01,839,"SAN JUAN","9 DE JULIO","DIAG. SAN MARTIN 1285"
2024-04-01,944,"SAN JUAN","9 DE JULIO","DIAG. SAN MARTIN 1285"
2024-04-01,944,"SAN JUAN","9 DE JULIO","DIAG. SAN MARTIN 1285"
2024-05-01,982,"SAN JUAN","9 DE JULIO","DIAG. SAN MARTIN 1285"
2024-05-01,982,"SAN JUAN","9 DE JULIO","DIAG. SAN MARTIN 1285"
2024-06-01,1022,"SAN JUAN","9 DE JULIO","DIAG. SAN MARTIN 1285"
2024-06-01,1022,"SAN JUAN","9 DE JULIO","DIAG. SAN MARTIN 1285"
2024-07-01,1053,"SAN JUAN","9 DE JULIO","DIAG. SAN MARTIN 1285"
2024-07-01,1053,"SAN JUAN","9 DE JULIO","DIAG. SAN MARTIN 1285"
2024-03-02,902,"SAN JUAN","9 DE JULIO","DIAG. SAN MARTIN 1285"
2024-03-02,902,"SAN JUAN","9 DE JULIO","DIAG. SAN MARTIN 1285"
2024-01-03 09:00:00,788,"SAN JUAN","9 DE JULIO","DIAG. SAN MARTIN 1285"
2024-01-03 09:00:00,788,"SAN JUAN","9 DE JULIO","DIAG. SAN MARTIN 1285"
2023-12-08 13:00:00,460,"SAN JUAN","9 DE JULIO","DIAG. SAN MARTIN 1285"
2023-12-08 13:00:00,460,"SAN JUAN","9 DE JULIO","DIAG. SAN MARTIN 1285"
2023-12-13 22:00:00,625,"SAN JUAN","9 DE JULIO","DIAG. SAN MARTIN 1285"
2023-12-13 22:00:00,625,"SAN JUAN","9 DE JULIO","DIAG. SAN MARTIN 1285"
2024-02-01,839,"SAN JUAN","SAN JUAN","P. A. de Sarmiento 821 Norte"
2024-02-01,839,"SAN JUAN","SAN JUAN","P. A. de Sarmiento 821 Norte"
2024-04-01,944,"SAN JUAN","SAN JUAN","P. A. de Sarmiento 821 Norte"
2024-04-01,944,"SAN JUAN","SAN JUAN","P. A. de Sarmiento 821 Norte"
2024-05-01,982,"SAN JUAN","SAN JUAN","P. A. de Sarmiento 821 Norte"
2024-05-01,982,"SAN JUAN","SAN JUAN","P. A. de Sarmiento 821 Norte"
2024-06-01,1022,"SAN JUAN","SAN JUAN","P. A. de Sarmiento 821 Norte"
2024-06-01,1022,"SAN JUAN","SAN JUAN","P. A. de Sarmiento 821 Norte"
2024-07-01,1053,"SAN JUAN","SAN JUAN","P. A. de Sarmiento 821 Norte"
2024-07-01,1053,"SAN JUAN","SAN JUAN","P. A. de Sarmiento 821 Norte"
2024-03-02,902,"SAN JUAN","SAN JUAN","P. A. de Sarmiento 821 Norte"
2024-03-02,902,"SAN JUAN","SAN JUAN","P. A. de Sarmiento 821 Norte"
2024-01-03 09:00:00,788,"SAN JUAN","SAN JUAN","P. A. de Sarmiento 821 Norte"
2024-01-03 09:00:00,788,"SAN JUAN","SAN JUAN","P. A. de Sarmiento 821 Norte"
2023-12-08 13:00:00,453,"SAN JUAN","SAN JUAN","P. A. de Sarmiento 821 Norte"
2023-12-08 13:00:00,453,"SAN JUAN","SAN JUAN","P. A. de Sarmiento 821 Norte"
2023-12-13 22:00:00,625,"SAN JUAN","SAN JUAN","P. A. de Sarmiento 821 Norte"
2023-12-13 22:00:00,625,"SAN JUAN","SAN JUAN","P. A. de Sarmiento 821 Norte"
2024-02-01,744,"CAPITAL FEDERAL","CAPITAL FEDERAL","AVENIDA DORREGO 443"
2024-02-01,744,"CAPITAL FEDERAL","CAPITAL FEDERAL","AVENIDA DORREGO 443"
2024-04-01,837,"CAPITAL FEDERAL","CAPITAL FEDERAL","AVENIDA DORREGO 443"
2024-04-01,837,"CAPITAL FEDERAL","CAPITAL FEDERAL","AVENIDA DORREGO 443"
2024-05-01,870,"CAPITAL FEDERAL","CAPITAL FEDERAL","AVENIDA DORREGO 443"
2024-05-01,870,"CAPITAL FEDERAL","CAPITAL FEDERAL","AVENIDA DORREGO 443"
2024-06-01,905,"CAPITAL FEDERAL","CAPITAL FEDERAL","AVENIDA DORREGO 443"
2024-06-01,905,"CAPITAL FEDERAL","CAPITAL FEDERAL","AVENIDA DORREGO 443"
2024-07-01,941,"CAPITAL FEDERAL","CAPITAL FEDERAL","AVENIDA DORREGO 443"
2024-07-01,941,"CAPITAL FEDERAL","CAPITAL FEDERAL","AVENIDA DORREGO 443"
2024-03-02,800,"CAPITAL FEDERAL","CAPITAL FEDERAL","AVENIDA DORREGO 443"
2024-03-02,800,"CAPITAL FEDERAL","CAPITAL FEDERAL","AVENIDA DORREGO 443"
2024-01-03 09:00:00,699,"CAPITAL FEDERAL","CAPITAL FEDERAL","AVENIDA DORREGO 443"
2024-01-03 09:00:00,699,"CAPITAL FEDERAL","CAPITAL FEDERAL","AVENIDA DORREGO 443"
2023-12-08 13:00:00,404,"CAPITAL FEDERAL","CAPITAL FEDERAL","AVENIDA DORREGO 443"
2023-12-08 13:00:00,404,"CAPITAL FEDERAL","CAPITAL FEDERAL","AVENIDA DORREGO 443"
2023-12-13 22:00:00,553,"CAPITAL FEDERAL","CAPITAL FEDERAL","AVENIDA DORREGO 443"
2023-12-13 22:00:00,553,"CAPITAL FEDERAL","CAPITAL FEDERAL","AVENIDA DORREGO 443"
2024-02-01,622,"SANTA CRUZ","GDOR. GREGORES","AV.ANTARTIDA ARGENTINA 536"
2024-02-01,622,"SANTA CRUZ","GDOR. GREGORES","AV.ANTARTIDA ARGENTINA 536"
2024-04-01,700,"SANTA CRUZ","GDOR. GREGORES","AV.ANTARTIDA ARGENTINA 536"
2024-04-01,700,"SANTA CRUZ","GDOR. GREGORES","AV.ANTARTIDA ARGENTINA 536"
2024-05-01,728,"SANTA CRUZ","GDOR. GREGORES","AV.ANTARTIDA ARGENTINA 536"
2024-05-01,728,"SANTA CRUZ","GDOR. GREGORES","AV.ANTARTIDA ARGENTINA 536"
2024-06-01,757,"SANTA CRUZ","GDOR. GREGORES","AV.ANTARTIDA ARGENTINA 536"
2024-06-01,757,"SANTA CRUZ","GDOR. GREGORES","AV.ANTARTIDA ARGENTINA 536"
2024-07-01,780,"SANTA CRUZ","GDOR. GREGORES","AV.ANTARTIDA ARGENTINA 536"
2024-07-01,780,"SANTA CRUZ","GDOR. GREGORES","AV.ANTARTIDA ARGENTINA 536"
2024-03-02,669,"SANTA CRUZ","GDOR. GREGORES","AV.ANTARTIDA ARGENTINA 536"
2024-03-02,669,"SANTA CRUZ","GDOR. GREGORES","AV.ANTARTIDA ARGENTINA 536"
2024-01-03 09:00:00,612,"SANTA CRUZ","GDOR. GREGORES","AV.ANTARTIDA ARGENTINA 536"
2024-01-03 09:00:00,612,"SANTA CRUZ","GDOR. GREGORES","AV.ANTARTIDA ARGENTINA 536"
2023-12-08 13:00:00,360,"SANTA CRUZ","GDOR. GREGORES","AV.ANTARTIDA ARGENTINA 536"
2023-12-08 13:00:00,360,"SANTA CRUZ","GDOR. GREGORES","AV.ANTARTIDA ARGENTINA 536"
2023-12-13 22:00:00,485,"SANTA CRUZ","GDOR. GREGORES","AV.ANTARTIDA ARGENTINA 536"
2023-12-13 22:00:00,485,"SANTA CRUZ","GDOR. GREGORES","AV.ANTARTIDA ARGENTINA 536"
2024-02-01,622,"SANTA CRUZ","PUERTO SAN JULIAN","PIEDRA BUENA 980"
2024-02-01,622,"SANTA CRUZ","PUERTO SAN JULIAN","PIEDRA BUENA 980"
2024-04-01,700,"SANTA CRUZ","PUERTO SAN JULIAN","PIEDRA BUENA 980"
2024-04-01,700,"SANTA CRUZ","PUERTO SAN JULIAN","PIEDRA BUENA 980"
2024-05-01,728,"SANTA CRUZ","PUERTO SAN JULIAN","PIEDRA BUENA 980"
2024-05-01,728,"SANTA CRUZ","PUERTO SAN JULIAN","PIEDRA BUENA 980"
2024-06-01,757,"SANTA CRUZ","PUERTO SAN JULIAN","PIEDRA BUENA 980"
2024-06-01,757,"SANTA CRUZ","PUERTO SAN JULIAN","PIEDRA BUENA 980"
2024-07-01,780,"SANTA CRUZ","PUERTO SAN JULIAN","PIEDRA BUENA 980"
2024-07-01,780,"SANTA CRUZ","PUERTO SAN JULIAN","PIEDRA BUENA 980"
2024-03-02,669,"SANTA CRUZ","PUERTO SAN JULIAN","PIEDRA BUENA 980"
2024-03-02,669,"SANTA CRUZ","PUERTO SAN JULIAN","PIEDRA BUENA 980"
2024-01-03 09:00:00,612,"SANTA CRUZ","PUERTO SAN JULIAN","PIEDRA BUENA 980"
2024-01-03 09:00:00,612,"SANTA CRUZ","PUERTO SAN JULIAN","PIEDRA BUENA 980"
2023-12-08 13:00:00,360,"SANTA CRUZ","PUERTO SAN JULIAN","PIEDRA BUENA 980"
2023-12-08 13:00:00,360,"SANTA CRUZ","PUERTO SAN JULIAN","PIEDRA BUENA 980"
2023-12-13 22:00:00,485,"SANTA CRUZ","PUERTO SAN JULIAN","PIEDRA BUENA 980"
2023-12-13 22:00:00,485,"SANTA CRUZ","PUERTO SAN JULIAN","PIEDRA BUENA 980"
2024-02-01,622,"SANTA CRUZ","PUERTO SAN JULIAN","RUTA NAC. 3  KM. 2235"
2024-02-01,622,"SANTA CRUZ","PUERTO SAN JULIAN","RUTA NAC. 3  KM. 2235"
2024-04-01,700,"SANTA CRUZ","PUERTO SAN JULIAN","RUTA NAC. 3  KM. 2235"
2024-04-01,700,"SANTA CRUZ","PUERTO SAN JULIAN","RUTA NAC. 3  KM. 2235"
2024-05-01,728,"SANTA CRUZ","PUERTO SAN JULIAN","RUTA NAC. 3  KM. 2235"
2024-05-01,728,"SANTA CRUZ","PUERTO SAN JULIAN","RUTA NAC. 3  KM. 2235"
2024-06-01,757,"SANTA CRUZ","PUERTO SAN JULIAN","RUTA NAC. 3  KM. 2235"
2024-06-01,757,"SANTA CRUZ","PUERTO SAN JULIAN","RUTA NAC. 3  KM. 2235"
2024-07-01,780,"SANTA CRUZ","PUERTO SAN JULIAN","RUTA NAC. 3  KM. 2235"
2024-07-01,780,"SANTA CRUZ","PUERTO SAN JULIAN","RUTA NAC. 3  KM. 2235"
2024-03-02,669,"SANTA CRUZ","PUERTO SAN JULIAN","RUTA NAC. 3  KM. 2235"
2024-03-02,669,"SANTA CRUZ","PUERTO SAN JULIAN","RUTA NAC. 3  KM. 2235"
2024-01-03 09:00:00,612,"SANTA CRUZ","PUERTO SAN JULIAN","RUTA NAC. 3  KM. 2235"
2024-01-03 09:00:00,612,"SANTA CRUZ","PUERTO SAN JULIAN","RUTA NAC. 3  KM. 2235"
2023-12-08 13:00:00,367,"SANTA CRUZ","PUERTO SAN JULIAN","RUTA NAC. 3  KM. 2235"
2023-12-08 13:00:00,367,"SANTA CRUZ","PUERTO SAN JULIAN","RUTA NAC. 3  KM. 2235"
2023-12-13 22:00:00,485,"SANTA CRUZ","PUERTO SAN JULIAN","RUTA NAC. 3  KM. 2235"
2023-12-13 22:00:00,485,"SANTA CRUZ","PUERTO SAN JULIAN","RUTA NAC. 3  KM. 2235"
2024-02-01,858,"CHACO","RESISTENCIA","Av. Alvear 2399"
2024-02-01,858,"CHACO","RESISTENCIA","Av. Alvear 2399"
2024-04-01,966,"CHACO","RESISTENCIA","Av. Alvear 2399"
2024-04-01,966,"CHACO","RESISTENCIA","Av. Alvear 2399"
2024-05-01,1005,"CHACO","RESISTENCIA","Av. Alvear 2399"
2024-05-01,1005,"CHACO","RESISTENCIA","Av. Alvear 2399"
2024-06-01,1046,"CHACO","RESISTENCIA","Av. Alvear 2399"
2024-06-01,1046,"CHACO","RESISTENCIA","Av. Alvear 2399"
2024-07-01,1077,"CHACO","RESISTENCIA","Av. Alvear 2399"
2024-07-01,1077,"CHACO","RESISTENCIA","Av. Alvear 2399"
2024-03-02,923,"CHACO","RESISTENCIA","Av. Alvear 2399"
2024-03-02,923,"CHACO","RESISTENCIA","Av. Alvear 2399"
2024-01-03 09:00:00,806,"CHACO","RESISTENCIA","Av. Alvear 2399"
2024-01-03 09:00:00,806,"CHACO","RESISTENCIA","Av. Alvear 2399"
2023-12-08 13:00:00,461,"CHACO","RESISTENCIA","Av. Alvear 2399"
2023-12-08 13:00:00,461,"CHACO","RESISTENCIA","Av. Alvear 2399"
2023-12-13 22:00:00,639,"CHACO","RESISTENCIA","Av. Alvear 2399"
2023-12-13 22:00:00,639,"CHACO","RESISTENCIA","Av. Alvear 2399"
2024-02-01,858,"CHACO","SAENZ PEÑA","RUTA  16 Y 95"
2024-02-01,858,"CHACO","SAENZ PEÑA","RUTA  16 Y 95"
2024-04-01,966,"CHACO","SAENZ PEÑA","RUTA  16 Y 95"
2024-04-01,966,"CHACO","SAENZ PEÑA","RUTA  16 Y 95"
2024-05-01,1005,"CHACO","SAENZ PEÑA","RUTA  16 Y 95"
2024-05-01,1005,"CHACO","SAENZ PEÑA","RUTA  16 Y 95"
2024-06-01,1046,"CHACO","SAENZ PEÑA","RUTA  16 Y 95"
2024-06-01,1046,"CHACO","SAENZ PEÑA","RUTA  16 Y 95"
2024-07-01,1077,"CHACO","SAENZ PEÑA","RUTA  16 Y 95"
2024-07-01,1077,"CHACO","SAENZ PEÑA","RUTA  16 Y 95"
2024-03-02,923,"CHACO","SAENZ PEÑA","RUTA  16 Y 95"
2024-03-02,923,"CHACO","SAENZ PEÑA","RUTA  16 Y 95"
2024-01-03 09:00:00,806,"CHACO","SAENZ PEÑA","RUTA  16 Y 95"
2024-01-03 09:00:00,806,"CHACO","SAENZ PEÑA","RUTA  16 Y 95"
2023-12-08 13:00:00,469,"CHACO","SAENZ PEÑA","RUTA  16 Y 95"
2023-12-08 13:00:00,469,"CHACO","SAENZ PEÑA","RUTA  16 Y 95"
2023-12-13 22:00:00,639,"CHACO","SAENZ PEÑA","RUTA  16 Y 95"
2023-12-13 22:00:00,639,"CHACO","SAENZ PEÑA","RUTA  16 Y 95"
2024-02-01,664,"LA PAMPA","WINIFREDA","Ruta 35 km 371"
2024-02-01,664,"LA PAMPA","WINIFREDA","Ruta 35 km 371"
2024-04-01,747,"LA PAMPA","WINIFREDA","Ruta 35 km 371"
2024-04-01,747,"LA PAMPA","WINIFREDA","Ruta 35 km 371"
2024-05-01,777,"LA PAMPA","WINIFREDA","Ruta 35 km 371"
2024-05-01,777,"LA PAMPA","WINIFREDA","Ruta 35 km 371"
2024-06-01,808,"LA PAMPA","WINIFREDA","Ruta 35 km 371"
2024-06-01,808,"LA PAMPA","WINIFREDA","Ruta 35 km 371"
2024-07-01,832,"LA PAMPA","WINIFREDA","Ruta 35 km 371"
2024-07-01,832,"LA PAMPA","WINIFREDA","Ruta 35 km 371"
2024-03-02,714,"LA PAMPA","WINIFREDA","Ruta 35 km 371"
2024-03-02,714,"LA PAMPA","WINIFREDA","Ruta 35 km 371"
2024-01-03 09:00:00,653,"LA PAMPA","WINIFREDA","Ruta 35 km 371"
2024-01-03 09:00:00,653,"LA PAMPA","WINIFREDA","Ruta 35 km 371"
2023-12-08 13:00:00,381,"LA PAMPA","WINIFREDA","Ruta 35 km 371"
2023-12-08 13:00:00,381,"LA PAMPA","WINIFREDA","Ruta 35 km 371"
2023-12-13 22:00:00,518,"LA PAMPA","WINIFREDA","Ruta 35 km 371"
2023-12-13 22:00:00,518,"LA PAMPA","WINIFREDA","Ruta 35 km 371"
2024-02-01,832,"BUENOS AIRES","BENAVIDEZ","RUTA NACIONAL N° 9  KM 41,5"
2024-02-01,832,"BUENOS AIRES","BENAVIDEZ","RUTA NACIONAL N° 9  KM 41,5"
2024-04-01,937,"BUENOS AIRES","BENAVIDEZ","RUTA NACIONAL N° 9  KM 41,5"
2024-04-01,937,"BUENOS AIRES","BENAVIDEZ","RUTA NACIONAL N° 9  KM 41,5"
2024-05-01,974,"BUENOS AIRES","BENAVIDEZ","RUTA NACIONAL N° 9  KM 41,5"
2024-05-01,974,"BUENOS AIRES","BENAVIDEZ","RUTA NACIONAL N° 9  KM 41,5"
2024-06-01,1013,"BUENOS AIRES","BENAVIDEZ","RUTA NACIONAL N° 9  KM 41,5"
